NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
210061744490,2023,11,M,1,3,1,1,12,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,C,D,B,2,C,A,B,C,A,A,B,A,B,A,A,A,B,B,A,A,C,A,A,A
210060792668,2023,2,M,1,3,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,535.0,518.1,492.8,623.5,CBAAEACBECCBBAECDADEEBDEECCADACEBDDACBBDBDEDA,ABCDCBDBCDAEEADECABBDDCCEABEAEACAADEBEBCCDDEC,CDBEAAAEBCBEAECABDBCEDBBEBEBAACDCDDCBEDACDCAD,ECDDEEDACBDCECBCCCBAADBEBEADAEBACDEDADBECACAB,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,160,200,180,180,200,920,F,F,D,D,3,A,A,D,D,C,D,C,C,B,A,B,A,B,C,A,A,A,A,B,B
210061654923,2023,3,M,0,2,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,C,F,F,4,C,A,C,C,A,A,B,B,B,A,B,A,A,C,B,B,E,A,A,B
210061799227,2023,2,M,1,3,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,F,F,4,F,A,B,C,B,A,B,A,B,B,B,A,B,B,A,A,E,A,A,B
210062058466,2023,3,F,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,1,1,0,,1193,1204,,,522.4,577.6,,,ABDEEABEACDABDEDACEABCDCCBAEDBCCAEDAEBDDBABCE,EBABCEBCAECACAACEABBADCCCBACCBEAABCBBEABACAED,,0,,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,,1,120,140,120,140,80,600,H,E,B,C,5,K,A,C,C,B,A,C,A,B,A,C,A,B,C,A,B,E,A,A,B
210058993995,2023,2,F,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,E,F,B,4,C,A,B,B,A,A,B,B,B,A,B,A,B,B,A,A,A,A,A,B
210061874743,2023,11,F,0,3,1,4,0,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,B,F,B,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,B,E,A,A,B
210061820647,2023,4,F,1,3,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,F,E,C,F,4,C,A,B,B,B,A,B,B,B,A,A,A,A,B,A,A,E,A,B,B
210061625429,2023,4,M,1,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,550.7,615.8,579.6,731.9,EDBBACEBCEBEEBDEAEEEABCCDAECDEDEDACECEEEBCBDC,DBAADEABCBCCBEBCDDBBAEEDDECABBAEECDBDCBDAABCD,BBBAACBDBEDDAEABAECAAACAADABDBBEDBACADADEDDEC,EBDADDAEEEAABDDDECBBEBBCBDEBCCDCEDCBCDECABCDA,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,120,120,120,140,620,G,F,D,D,2,C,A,B,C,A,A,B,B,B,A,B,A,A,C,A,A,C,A,B,B
210061885362,2023,3,M,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,B,B,4,C,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,B
210061799230,2023,3,F,1,2,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,331.7,319.4,394.0,335.8,EECDEEAEBDADCCABCACDADACAADEBCABBCABECBCACEDA,AECBDACDDCDBCACBCBCCDEDBDCAACACAEDECDDEADEDAC,BBAAEECDCEEABCDCBAACDDCCECCCBAECCAADBBBCCDBAC,ACBDBBCEAEDCDBCAADBBBDCBBECBDBDBBDACBDCBCECD.,1,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,100,120,100,80,40,440,E,C,C,B,8,A,A,B,C,A,A,C,A,B,A,B,A,A,B,A,A,E,A,A,B
210060092354,2023,4,F,1,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,532.4,498.3,512.0,551.0,AECBADEDBDBEBBCCDDDCACBDDABAEBBCCECEDDBDCBAEC,DBACDEBACBDABECCDABDDACBECCAABAEDDABDEECAABAD,ECDCABBEEEDBACBBABCABACDADAECBBADBDACADDADCEB,EACADEAEDBAECBBDDCECBBECEDCBBEBCEEBCBCDABBB.D,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,200,140,140,200,800,H,E,C,B,4,D,A,C,C,B,A,B,B,B,A,B,A,A,B,A,A,E,A,B,B
210059456817,2023,15,F,4,3,1,1,17,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,427.9,530.1,511.4,478.3,DBCDDDDEBDCECBDEEBBCEEDAAADECADEAEEDCDCEDBEAC,DBAAAAAADDDABDEACADADCAECDCADBDCBACAEBCDACDAB,ABBCECBAABDDDEAEAACBBDDCCBECCDEAABAEBEECDCEDD,CDCCABDCCEDDACABDBEAABDCAAAEDBBACEDBBDEEDDCEA,1,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,100,120,100,100,40,460,A,E,A,B,3,E,A,B,B,B,A,B,A,B,A,B,A,A,C,A,A,D,A,B,B
210061667259,2023,3,F,1,2,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,B,A,6,C,A,B,C,B,A,B,A,B,B,B,A,B,B,A,A,E,A,A,B
210061037241,2023,3,F,1,4,1,2,0,2,,0,3539806,Poá,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,393.7,459.3,531.4,339.5,EECCECBEDEDBBABCCBEEECAACBEABEDEECAAEEACCECBA,ABCEEAEDBCCEEBDEBEDEACEDBDBEDBEEEEBCBCCEABEEE,ABDEACADEEDACBBBDDCEDDAEDEBCEECBABAECADDBEAAE,BCDBEDBBECCDCCCDEBCBBCBCCBABBCBCABDBCCDCCDBCD,1,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,120,180,120,120,140,680,D,D,F,D,5,C,A,B,C,A,A,B,A,B,A,B,A,B,B,A,A,D,A,A,B
210061228085,2023,14,F,2,1,1,1,17,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,F,E,D,F,3,G,A,B,C,B,A,B,A,B,A,B,A,B,D,A,A,D,A,B,B
210061789825,2023,1,F,1,3,1,3,0,1,,1,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,440.4,391.6,589.2,557.6,EBDEDAAABBAEDECABCAAEBCADEEDADBCEABEBCAABEAAD,CEECACCABDEBEDBCEBEDBADDADCADEADEBACEADADADCA,DBABCBABDACDEDAADADBADCCCBADEB*AAEABBEBBECEBB,ABADABABECEBDACBAEADACADBAECDBCAEDBBBABEACDCD,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,140,160,120,140,80,640,B,E,C,F,3,D,A,B,C,A,A,B,B,B,B,B,A,B,B,A,A,D,B,B,B
210060202895,2023,2,F,1,3,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,461.1,459.5,521.8,470.7,EBBEEAADDEBAADDECBCEEDCEEBBDECBECEBCCBEDDAEAC,EBDABCCDCABDBDBEDAABADECACABDBAAECEEBAAADABAD,BDBCACBDCEDAACBBEBBBCCCCABAABBBEBDECABCACADEA,EDEBBADEECAEADBADECEDADABDEBDDCDBDBBACCDADBDB,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,100,40,40,80,40,300,E,E,C,B,4,C,A,C,D,A,A,B,B,B,B,B,A,A,B,A,B,D,A,A,B
210058965237,2023,10,F,1,3,1,1,8,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,A,B,B,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
210061237545,2023,3,M,1,3,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,C,F,A,2,C,A,C,E,B,A,B,A,B,A,C,A,B,B,A,A,C,A,A,B
210061785494,2023,11,F,1,3,1,2,0,2,,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,B,B,B,3,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,B,B
210061727448,2023,6,F,1,3,1,1,4,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,C,F,B,1,C,A,B,B,A,A,B,B,B,A,A,A,A,A,A,A,B,A,A,B
210061785496,2023,2,F,1,1,1,3,0,1,,1,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,1,1,0,,1193,1204,,,568.2,504.2,,,ABEEECAABCDAADEEBCCABCDEABCBDBBBBAEADDCDADCCD,CEBACBBBCECDCBACDBBBBDBCECDCBAECAEACBEDBACABD,,1,,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,,1,120,200,140,140,200,800,E,E,F,C,2,D,A,B,C,A,A,B,B,B,B,B,A,B,B,A,B,C,A,B,B
210061610589,2023,3,F,1,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,F,B,D,3,F,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,D,A,B,B
210061604373,2023,4,F,1,1,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,C,B,4,G,A,B,C,B,B,B,B,A,A,B,A,A,A,A,A,E,A,C,B
210059482777,2023,3,F,1,3,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,E,C,B,4,B,A,C,C,B,A,B,A,B,B,B,A,A,B,A,A,E,B,A,B
210062045095,2023,2,M,1,2,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,E,C,D,4,E,A,B,C,B,A,B,A,B,B,B,A,B,C,A,A,E,A,A,B
210059755238,2023,9,F,1,3,1,1,7,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,399.9,463.5,451.1,393.7,EBEBEDBCBDCECBCBEEDDEECBACDBAACEBAAEBEEECACDE,CBCBECDABCBBDDEECEDABECDCEAADEDCABAADEBDACBCE,EDCBEADECBCCDDEADDBAEEADBBCDCCBDADBBBEEAABAED,DDCBACCCBBCCACACADEDAACDBBACADEABCACBDCDDAADB,1,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,120,120,120,120,60,540,H,D,F,B,2,B,A,B,C,A,A,B,A,B,A,B,A,A,B,B,A,C,A,A,B
210061637608,2023,4,F,3,1,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,C,F,4,G,A,B,C,B,B,B,A,A,A,B,A,A,A,A,A,E,A,C,B
210059822068,2023,14,F,3,3,1,1,17,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,C,D,F,3,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,B,A,A,A
210061734384,2023,2,M,1,2,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,D,E,B,B,4,H,A,C,C,C,A,B,A,B,A,B,A,B,C,A,A,E,A,B,B
210059055744,2023,14,F,3,1,1,1,17,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,C,F,C,2,G,A,C,E,C,A,B,A,B,A,A,A,A,C,A,A,C,A,B,B
210061706227,2023,11,M,1,3,1,1,10,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,568.6,592.9,521.6,500.9,CDBBABDBEDBEECBDDEECDCCDDABDCCDDEEECBACABECDE,DBAADEADCDCEBADCECBBDEBBEAADBCAEECAAEBBDAABCD,DDBADCBEADDCACBBACBBBACEBAAECCBEDBCDACDDEAABA,EDDAAEBEECEDDBBDAADBBBAEADBCDACCCDEBCDABABBAB,0,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,120,80,100,0,420,D,E,D,D,3,I,A,C,C,C,A,B,B,B,A,A,A,A,C,A,A,E,A,B,B
210061987785,2023,14,M,2,3,1,1,17,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,454.9,340.5,399.7,551.3,EBDBBBEECABCCBCCCBCCDDCCDBDCCACCDC.CDCCCCCAED,CACBCBCDCBCBCBCCD*.BCC.CBB.BCBDBBEACEB.BBCCBD,CDABCBBB*BCDCADDCBEDDDACBCCEDBCBACDCCBCDCCBBC,DBCBCEBBDCCCADAABBAAACCCBADEDBCADEEBCDEEEEECB,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,6,0,0,0,0,0,0,H,B,F,B,3,B,A,B,B,A,A,B,A,A,A,B,A,A,B,A,A,C,A,A,B
210058903395,2023,9,F,1,3,1,1,0,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,D,B,A,6,C,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
210061685301,2023,4,M,1,3,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,532.4,572.5,598.1,550.9,DEBBDCCBCDBBCDADCDDBCCDCCBDDEDBBDBDEBBEBECDDD,BDEEEBDBBDCDAACEABDAABCCCABADCDABAACBAEABABDB,BCDABCACAEDCCEBADDDCDCBDBBADDAEDBAACCACBBECAE,DDDCEDABDCCCDBBABEDCDDADCCBBBCBCAABBEDDEADEEA,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,120,160,120,120,0,520,E,D,C,C,5,E,A,C,C,A,A,C,B,B,A,B,A,B,C,A,A,C,B,A,B
210061060066,2023,3,F,1,1,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,D,F,D,3,B,A,B,C,A,A,B,B,A,B,B,A,A,B,A,A,D,A,A,B
210059909745,2023,3,F,1,2,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,449.6,548.6,500.9,370.6,CBCADBEACEBDAEBEDBDAEDCBBCEABBCAABCDBCCAEEACD,DBAADEADCDAEBABABECAEBCCEABAEDACECDBDAEDBABCE,CECCBDBEABDDABCBEDBACACEACAECCBEBBCDADEABDCED,CAAAADDDEBEAACECDCEBBBDACCCCADDABDBBBCCDAABAD,1,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,80,120,100,100,60,460,C,D,C,F,5,B,A,B,C,A,A,B,A,B,A,A,A,A,B,A,A,D,A,A,B
210059750122,2023,2,M,1,2,2,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,F,B,B,1,B,A,B,B,A,A,B,B,B,A,B,A,A,B,A,B,B,A,B,B
210059840216,2023,3,F,1,3,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,D,C,B,4,G,A,C,D,B,A,B,B,B,A,B,A,A,A,A,A,E,A,B,B
210061606721,2023,3,M,1,3,1,2,0,2,1,0,3143450,Montezuma,31,MG,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,A,A,3,B,A,B,D,A,A,B,B,B,A,A,A,A,B,A,B,D,A,A,B
210061550966,2023,2,F,1,3,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,H,B,B,3,C,A,B,C,B,A,B,B,B,B,B,A,A,B,A,B,D,B,B,B
210059618761,2023,3,F,1,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,455.8,539.5,552.2,563.1,EBDBDCEADBCBDDEADCACBADAACDBCCBDABEBDCABCDACD,EAEACBBCDCDCDEEDCAEABEACDBCEDAABBDDCEBDDACDAE,DBACECBACACDEDEADABBADCBECEECBEDABABBECBACAED,BDCEACABCBDEDCDBEDBAACBDEDCDEECBCDBBCCEEDBCCD,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,140,40,40,120,20,360,B,G,B,D,4,E,A,B,B,A,A,B,A,B,A,B,A,A,A,A,A,D,A,B,B
210061518235,2023,3,M,1,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,C,A,3,C,A,B,C,B,A,B,A,A,A,B,A,A,C,A,A,C,A,B,B
210061649873,2023,5,M,1,2,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,594.0,534.1,547.1,621.5,CBADDAEBBDBEEDDEDCEBAACBDAADCEACCDBCBAEBCCDEC,DBAAEEADCDCABBDCADCBEEADBCCAAAACBCECABEBADCAE,ABBEABDDEEDAADBEACDCDAADBDADCCBEEDBCADEDCACAC,EEBADDDEBCDDEECDDCCAEBDCBDABDECCDEECDCADBBABD,1,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,160,100,120,100,600,G,G,F,F,5,J,A,C,E,B,A,B,B,B,A,B,A,A,B,A,A,D,A,B,B
210061781624,2023,4,F,1,3,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,508.8,534.8,586.6,546.6,DEEBCDBABABDCECBDABDAEDCCBEAEDBCDBECDBCADDBDC,CEBDCAEBCACEDACECACDEECDBDABBCDEEABDBCCDEBADD,BCDABDACEDDAEBBADBDEACAEBEECDACAABAEEAABBEDAD,BBDADECEDBCACCECCEBCDACCBDBDABCECCEDDEEBBDBED,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,160,200,160,180,180,880,C,E,D,B,3,C,A,B,B,A,A,B,B,B,A,B,A,A,C,B,A,D,A,B,B
210061775769,2023,11,M,2,1,1,1,6,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,514.3,511.9,520.4,574.9,DBEBCAACBCCEDBEEDBBDEECDBDCCBAEEBCDEADAEACAEC,ABEEADAAEBBAADECDCDABBCABDCADBBADDAAEBCDEBACE,EBABCDADDEAACDABCBBDCAAADBABCAECAEBDBEABACAED,CBCCBABBACABD.DBCBEEBBDBE.DEEBCCCDB.CCEEEACAC,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,7,0,0,0,0,0,0,D,F,C,E,2,D,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,C,A,B,B
210059423377,2023,12,F,1,2,1,1,0,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,1,1,0,,1192,1202,,,484.6,480.8,,,DBAADDA.CBCABBCDEDCBBEAACBCCBCAA.CCDBBACDBBDD,CAAEBCADAEDCAC.BAC.ABAC.BAABACC*ABA*BEADCAEAA,,1,,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,,1,120,160,80,80,120,560,E,E,B,A,3,A,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
