NU_SEQUENCIAL,NU_ANO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
3406550,2024,35006452,3518800,Guarulhos,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,372.5,488.5,513.0,467.0,ABABBDABABDCDDCABCCCDADACDBCACAACEBBAECADADCC,BACABCCCDDDABCBABEADBADDDCABBAAACEADAAAABAAED,EAABDECBEAECDACCEBABBADBEBCABEDADBECCEEDADCDB,DACCBCACCDBDBBBAABCBCABECBACAAACACEECACEBCAAB,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,80,120,80,100,0,380
820105,2024,35923941,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,494.2,592.7,548.7,551.9,DABEDCCECBDBBABABECDCCEBACDEABDCDBAECECACECEB,BCEAADBEBEAECEDACBACBEAEDADBBCDBACEBEDECBDECB,BACDBDBECADECADDCDABDEABBCBCDBBDCBDEDEDECEECC,CDAAEACDBCEBCBDAECDADBDBCDCBBACCDAABEBCCEADCD,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,100,160,120,120,40,540
3908227,2024,60020770,3523107,Itaquaquecetuba,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,434.6,373.5,450.4,562.0,CABBDEADCAADBEBECBEA.AEBDDEABEDADDACBACAAABBD,DDACBEBCACEDBACCEADBEDBBDACBAACBEACCABACBECAB,DDCAACDDBDAECEADAEBDBECEDADBDBEBEEBDBAECADBEC,EACADABCBBDEACDCDDBCBACEBBACCBCECEEADADBADEBB,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,160,120,160,120,680
969068,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,566.1,592.9,580.5,482.1,ACEDCDCCBBCECEDBECCDDDBBDAEBABDAADCCBEACBEAEE,CAEAADBBBCBCEEAEBBEACDCADCBDEBDEAABECECBCDDAB,CDAACDDABDEDEDCCBACAADCEBCBEAABBCEBDBDCDDAECB,DABDCCBCDBAECAABBDBDABCEBACDCDECECDBDDBCECECB,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,160,200,160,160,160,840
1786794,2024,35007122,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,497.0,598.1,569.8,658.9,BDCABBADEBEEEEABACADADACEDECDDEEDEDEDBCDBCECB,BADBECDCECBBEBDBBBEDDDDABEAADEEEEACEAECAECCDA,ABCCECADECCCEBEEBDCBDCBEDDAAEDBDEBDABAEECCCDC,CEBECBABEBDCEEDDDDBAAAACBDECBCDCCBCBADABABDDD,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,180,200,200,200,120,900
901125,2024,35908642,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,450.1,513.3,527.1,382.3,BCCACEADCDCBCBEDBBADCAEDEBABDDBBADEACADBDBADB,DAAAAADDADACCEAADABABEDACEAEEBBBACAECEDBEDCAD,CAABABDDBBEECCBBACBDADDEBEAEEBEBCECEABDCDEECC,DBABCEBCABEACCABECAEADCBAABCBADCECADCABCEDDCD,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,100,120,80,80,60,440
2315402,2024,35108443,3552502,Suzano,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,525.3,587.2,610.1,682.3,EDDDCECEAECDCAECBBDDADDACDDCEEBEAACBDCEEBBDDA,CEBBBEBCDBCDDEBBBECDBAECCDAECACDEEADBADDDBAEC,CAABEECBECDDDCBDEDBBADBECBDAADBBDBDDCBEBADCEA,BECCACDBCCADDBCDBBCDBDBCCDECCCABEECDDCDCDCBBD,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,140,180,140,160,200,820
1651710,2024,35172856,3523107,Itaquaquecetuba,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,564.1,520.7,581.1,528.0,DABEDEBDCCCAECDBBCACDDCABCADBDBBCBECACCACEAEC,BBCAADEACEAECCDAABCDAEBBBDDAECDCACBDBBEDABABB,AACEABBEBACEEADDBDABEACABACCADBDCDDEDADEEBECE,CADCAEDCBAADDDACADBCBABDBCEDBBAEDDDAABDBBDCEB,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,140,180,180,180,200,880
2550991,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,509.5,353.3,506.5,552.3,DABEBDDBEADECEDCCDAEBAACDBBECCABACCDEEDACBBBC,ABDBCDDBADEBAEECCADEBCABCEABDEACBEDABCABEEACB,BDCAEBACECCBDAEEBEAAACDDBDADDAACEBBCDECEDACAC,BCAEBEDCBABADACDBDCABCECACBDBEDECAADADECDBDAB,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,120,120,120,100,0,460
4248208,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
4207442,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
2492414,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,501.9,471.0,466.8,480.8,DCBCDEDEACBDADEDBBECBBCBCCEBEAABECBEAEDADECDD,ABEAAECDBCBECDABDBBDEACEBADDDACBAEDBDDEEAAAAD,BAACDABDCAAEBBDADAABDEEBAABDDCCBADEEAEAEDBEEA,EDAACCEDAECAAEAACEBDDEDBCDADDCBEDBDCEAEEBCEAE,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,100,100,80,60,60,400
3528876,2024,35172856,3523107,Itaquaquecetuba,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,521.6,514.0,536.7,674.0,DDBCEAABBACEBABAEDEEBEBBACCBCCAAECBBAACBBBCCB,AAEAADEACBBCBDEDADBAEBDBCCDCACDBAECAEDEBDCECA,BADBDBCECADCABBCBDBBCACADBCBCDCCCBEEDDAECBECB,CDBDBBDCBAAACDDABDBBDCCABDCCBABABBCCDADBECBCB,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,120,180,120,120,160,700
2068370,2024,35151798,3552502,Suzano,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,460.2,515.8,582.6,727.5,ABBAADADEBDAADDBBEDDDCADABBBDECBBCBECCDEDABBB,BDDCDCDEECEEEBDBBBEEBBDBBDDBBBEBBACCCCCCCCCCC,AADEAAADECBBDBEEBDBCCCAEDDDADCADEDDACDEECCDEC,ABBEDBACBDBBDCBDEDECBEDCCAADBCECBBCDADABCEDDD,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,140,180,140,160,180,800
2148933,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,498.7,511.3,449.1,398.5,DCCEECCBECEBCEEDBEDDCEECDEEEEBABEDEADDAEBCCBC,CEDADDDEEAECEEADDEAEBDAAEEEDECAEEADEABAACCDCE,EADEDCDABEEECABAEAEDCBBDAADEADBABAEEDDDECBECB,CDCBAECCEDCDEBABDADBCEEDEDCCBACDAECCEDDDDDDED,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,140,120,120,60,560
803194,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
964444,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,488.4,329.7,475.9,561.3,ACCCCCEBEBBADEDEABCADEADEAAECBCBEACADA*DDEBCE,ADDBDCCBABA*DECBCBDBDCAEBAADBEACEDBAACDEBACAE,CAEBDADAEEBEDADEADDDBCBECEADBEACDBCEADBEC.ACA,BDAEEAECDDCAABDBDDBDECACDBEEBABEDBBCDECADCEDA,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,120,180,100,120,100,620
1773979,2024,35923936,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,473.2,442.0,515.4,538.4,DCBDCCBBCBABDEADBECDACEDBAADDBCEABEADBEBDBDEA,DDCADDCBCCCEDDABECBADBEACBDDABBDEABDABCACDEDB,BAABACECAEEECBBDECEEADEDBCCBCBDBBCCCADBCDDECB,DCBDCDEBADBBCDBCBBCDBAECDBDECABEDCBDBCDBCCEBC,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,160,120,140,100,640
1838407,2024,35917102,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,460.1,536.7,562.9,434.4,DBABCACECEAECCDBECECBDDCADDBEBADCCCCEABEACDBC,AEAABDADABDDDEBDCBACAAECCEAADAEAEBADADBADCACC,EAAACECBECADDCADBDACCADAEBDAADEEDBEDAAEDADEEB,CDABCEDBADDECBABAAABAADBBAD*CDEEDABDECD*ECBBD,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,160,140,140,80,640
2677143,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,522.5,599.5,582.7,530.6,EEDBACDEEEBBDDDBCBDCCADCCDBCBCDCDCBBCDDEABDCB,CECBBEBEADADDEBDBECCCABEEDABDAEAEDADEEBBDACDA,CBAACBCBECDDDEBCEDDCAACCCBCEEDEEDBDDCAEDADEEB,CDDCBCDBCCADBABBDACDEBBDDADBADAEDBDEBBCDCDBDD,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,120,80,100,60,480
1428029,2024,35901921,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,375.9,377.1,360.3,416.1,DCEBBECBADDEACDAABCABABCCCDEAEDBDBAACADEDABDB,CAEDDAEBCBABABEDDEADACDECADBEBDBACDBDAEACBADA,ABDDEEBCCADADECDAEABBBCBABEADDDACCDEDEEDBDBEE,AEDABCEABDBAD.CACBDDABDCBBDDEDCBEACDDCDBEBBDB,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,100,140,120,140,120,620
491617,2024,35011599,3523107,Itaquaquecetuba,35,SP,1,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,548.4,629.3,601.3,669.9,EBEDABCEECDCBADDEECCCDECBBABBDBECDECECBAABDDD,CECEBECCABADDCABBBCDCABCECACEAEAEEADEEBCDCCBC,CAAAEBCBECCDDABDEDBCEBBDDBDEDCEDDADDCBECADEEB,AEDCDEEADAABDCDCBCCDBDECCABBEBAACEDDDCAEBCEDE,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,180,120,120,140,680
3280766,2024,35045019,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,437.8,399.0,412.9,446.6,BCABDDADBBCBCDCAEBCEBCCACBEBCDBCCEECADABDCBEA,CBCABCAACBBDBABDBABDECDDBCCBCDBACAAABCDBADADB,AACABCDAAECEACEEAEDCEDCABDAAADDDBBBDEAAABBCAC,BCACBDACECDADBBBDCCAAACEACCDEDBDDBECCABDBDABE,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,100,120,80,100,0,400
285003,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,517.8,522.6,569.0,378.9,BCBECDCAEBDEAEDABEEEBAACDEDBCECDDCEEEBEDAACEB,DDDCBACBECEDDABEBACEBBDACCDADAEBCACDBCEBCCCDA,BDDADDADECBBDBBEBDDCABEEDDCDEAACEBCEABEECBDAC,AEDABAEDCBECEACACACBACDABCEECAABDAABDBDBADACC,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,120,120,120,100,80,540
3938703,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
1312124,2024,35007286,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,420.0,284.0,436.9,478.8,ABDACBBCDECAAABDBDDACABCCABBACBACEBBECBBCDDCC,ABCBDACACDABDCEACBDCBDABCABCBAAABDAABCEABABDA,CBCACCDAEBBCADBDBCBBADACBDADABDBACADBCACADACD,BACABABDCBDAECACBAADCBCBBCABCADEBCABDEBDBCABA,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,7,0,0,0,0,0,0
995485,2024,35923597,3550308,São Paulo,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
3723577,2024,35036353,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,464.0,520.3,536.7,380.7,ABACEECBCEEBBABECCDECEDCAAEADEBEDCBBDDCEBEACA,AECEBDCEACBCDADDEBBDCBDCEDADBAEAEBAAEAAEBADEE,ABAABECBEDADDABEABBCCBBCEBDAEBDBDCDDCBECADCEB,CBBBABDCAACEBBBEDBBACADBBBDACAECDBDAEDABCDABC,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,120,120,120,140,620
1927460,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,600.6,657.5,628.7,725.5,DDBDEEBBABBEBCBCDEBCAECDDBEDACADDACAAEAADECAB,ACCAADCEABAECEDADBDDBEBCAADBBCDEABBAEBEBBCECB,AACEACBEDADEEBBDBDBBCABCBDCBDCDDCBDEDDAECDECC,CABBBADEBCDADEDACBABBCCDC*ECEABCEEBECBAEDDECA,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,160,200,160,160,140,820
2710282,2024,35036353,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
3565509,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,393.7,430.9,495.8,448.6,CBCBCBECBCBAACDABCAABCABABBCABCDDCBACBDCBACBA,BAEAABCAEBEBEAEADADABCACABEDAEACEADEADCDBADEA,ABACDDCDECADDAEEBACBAACCDDEBDAABDBADEEEACECDE,CBCBCBACBDBCBCBACBACBCBDDBCBACBECBBCDCDEBCBCB,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,100,120,80,100,0,400
3603359,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,523.2,554.6,553.8,560.7,DBBBDEDCADAACBADEEDDBBACDCDBABBADDEACEBDBDCDA,DAEABCDBEBCCCDABBACACBEADECBEEDCEAAEAABEADBAD,DAAADCDCEDEECCCBBAECDDCEACBEDADBCACDAEEDCDECB,DEAACAAADABBDCCCDCABABCDBBDBCCCDEDBADABBBCABC,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,120,120,140,120,620
610365,2024,35910181,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,417.6,428.5,507.2,386.2,ACECBBEBBECCAECCDEBEBCEBAEADDDAEADEBEBBBCDABC,DBBEDCDCCCECAAAAEBECADEBBBDACEADEABACBBDDCDCD,CEDBEADCADEEBBACDBCEACCEADBAEDCBDACDADCEDAECB,DABDDBBCBDCADCCEEBB*DBBEAACBACCDEBBDAEECEADCC,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,100,120,80,120,20,440
854314,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,507.4,586.7,606.9,617.8,DCACEBEDCBDAAEDDADBEDEBBBADEDDDBDBCADBADECCDE,DADCBCDAECBEABBBCBBDBB*ABDCADEEEECBBECAAECECA,AACEADADBCBDDAEEDDCBDCBEDDADDBBDEBCABDBECECBC,DBBCDCEDDCBACCDDBDBDCBBCCABBBEDCBAADDAACCACDD,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,120,180,120,120,160,700
3292898,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,602.2,585.7,556.7,618.4,BBCDDBECDEDACEDDBEADBABCABDDDBEEBBCBCDADAADCA,BADBBCECEABDCBBBCDCDBCDAAEAADEEAEADEAEAACCEAA,ADACADBAECBBDAEEADECCAEEDDCDBABEEBCEBABECEBDC,ABBBCEADCDCCAEEACDACBCA**ABDCBACBAEDADABEAAEB,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,100,140,120,120,0,480
1630331,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,417.0,543.7,558.6,638.7,BAACDECBCDDDBAABBBBDCCDACDDEECBACCBCEBDCDDDEC,BECBBCBCEDDDAEBBEACCBABCEEEDEAAAEDADEEBABEDEC,BDEDCECBDDEDDCBDEDBCBABCCBCCDDBDDAADDEEAADCEA,CEBBECCCAEAEBBECACCDBDECCECDCBACEBADDACBCCBCD,1,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,140,140,140,140,200,760
2251230,2024,35912323,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,476.6,457.1,481.2,452.6,DEAECAAADDBCCEEBEABDCCBAEAEBADBDADEDEBCCCBCEC,CEECBBABEDECAEBEEBAACDCDEBECBBDBCADEBEADBDADB,BDABEBBCABCECCDAECABADEEBCDEBDCACEDCAEDBBDEDD,CDEBBACBBACAEECDDADDACCBEEAEEDBCBEBADACDCDBCD,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,6,0,0,0,0,0,0
3842225,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
